1334649685229,55.24,bcd1a6a7018f6d4b
1334649686397,55.51,bcd1a6a7018f6d4b
1334649687565,55.79,bcd1a6a7018f6d4b
1334649687565,55.82,bcd1a6a7018f6d4b
1334649688734,56.06,bcd1a6a7018f6d4b
1334649689901,56.34,bcd1a6a7018f6d4b
1334649691070,56.61,bcd1a6a7018f6d4b
1334649692238,56.89,bcd1a6a7018f6d4b
1334649693406,57.16,bcd1a6a7018f6d4b
1334649694574,57.42,bcd1a6a7018f6d4b
1334649694574,57.45,bcd1a6a7018f6d4b
1334649695741,57.71,bcd1a6a7018f6d4b
1334649696910,57.98,bcd1a6a7018f6d4b
1334649698078,58.26,bcd1a6a7018f6d4b
1334649699247,58.54,bcd1a6a7018f6d4b
1334649700415,58.81,bcd1a6a7018f6d4b
1334649701582,59.08,bcd1a6a7018f6d4b
1334649701582,59.11,bcd1a6a7018f6d4b
1334649702750,59.36,bcd1a6a7018f6d4b
1334649703919,59.63,bcd1a6a7018f6d4b
1334649705086,59.91,bcd1a6a7018f6d4b
1334649706255,60.18,bcd1a6a7018f6d4b
1334649707423,60.45,bcd1a6a7018f6d4b
1334649708591,60.73,bcd1a6a7018f6d4b
1334649708591,60.76,bcd1a6a7018f6d4b
1334649709759,61.00,bcd1a6a7018f6d4b
1334649710927,61.26,bcd1a6a7018f6d4b
1334649712096,61.55,bcd1a6a7018f6d4b
1334649713264,61.83,bcd1a6a7018f6d4b
1334649714433,62.10,bcd1a6a7018f6d4b
1334649715600,62.38,bcd1a6a7018f6d4b
1334649715600,62.41,bcd1a6a7018f6d4b
1334649716767,62.65,bcd1a6a7018f6d4b
1334649717936,62.92,bcd1a6a7018f6d4b
1334649719104,63.20,bcd1a6a7018f6d4b
1334649720321,63.42,bcd1a6a7018f6d4b
1334649721440,63.75,bcd1a6a7018f6d4b
1334649721440,63.78,bcd1a6a7018f6d4b
1334649722609,64.02,bcd1a6a7018f6d4b
1334649723776,64.30,bcd1a6a7018f6d4b
1334649724945,64.57,bcd1a6a7018f6d4b
1334649726113,64.85,bcd1a6a7018f6d4b
1334649727279,65.10,bcd1a6a7018f6d4b
1334649728448,65.39,bcd1a6a7018f6d4b
1334649728448,65.43,bcd1a6a7018f6d4b
1334649729617,65.70,bcd1a6a7018f6d4b
1334649730785,65.94,bcd1a6a7018f6d4b
1334649731953,66.22,bcd1a6a7018f6d4b
1334649733121,66.49,bcd1a6a7018f6d4b
1334649734289,66.77,bcd1a6a7018f6d4b
1334649735458,67.04,bcd1a6a7018f6d4b
1334649735458,67.07,bcd1a6a7018f6d4b
1334649736626,67.32,bcd1a6a7018f6d4b
1334649737792,67.59,bcd1a6a7018f6d4b
1334649738962,67.90,bcd1a6a7018f6d4b
1334649740129,68.11,bcd1a6a7018f6d4b
1334649741297,68.41,bcd1a6a7018f6d4b
1334649742465,68.69,bcd1a6a7018f6d4b
1334649742465,68.72,bcd1a6a7018f6d4b
1334649743634,68.96,bcd1a6a7018f6d4b
1334649744802,69.24,bcd1a6a7018f6d4b
1334649745970,69.51,bcd1a6a7018f6d4b
1334649747138,69.79,bcd1a6a7018f6d4b
1334649748305,70.06,bcd1a6a7018f6d4b
1334649749474,70.34,bcd1a6a7018f6d4b
1334649749474,70.37,bcd1a6a7018f6d4b
1334649750642,70.61,bcd1a6a7018f6d4b
1334649751811,70.88,bcd1a6a7018f6d4b
1334649752978,71.16,bcd1a6a7018f6d4b
1334649754146,71.43,bcd1a6a7018f6d4b
1334649755315,71.71,bcd1a6a7018f6d4b
1334649756483,71.98,bcd1a6a7018f6d4b
1334649756483,72.01,bcd1a6a7018f6d4b
1334649757650,72.26,bcd1a6a7018f6d4b
1334649758820,72.55,bcd1a6a7018f6d4b
1334649759987,72.81,bcd1a6a7018f6d4b
1334649761154,73.08,bcd1a6a7018f6d4b
1334649762323,73.36,bcd1a6a7018f6d4b
1334649763492,73.63,bcd1a6a7018f6d4b
1334649763492,73.65,bcd1a6a7018f6d4b
1334649764660,73.92,bcd1a6a7018f6d4b
1334649765827,74.18,bcd1a6a7018f6d4b
1334649766995,74.45,bcd1a6a7018f6d4b
1334649768163,74.73,bcd1a6a7018f6d4b
1334649769332,75.00,bcd1a6a7018f6d4b
1334649770500,75.28,bcd1a6a7018f6d4b
1334649770500,75.31,bcd1a6a7018f6d4b
1334649771668,75.55,bcd1a6a7018f6d4b
1334649772836,75.82,bcd1a6a7018f6d4b
1334649774004,76.10,bcd1a6a7018f6d4b
1334649775172,76.37,bcd1a6a7018f6d4b
1334649776341,76.65,bcd1a6a7018f6d4b
1334649777508,76.92,bcd1a6a7018f6d4b
1334649777508,76.96,bcd1a6a7018f6d4b
1334649778676,77.20,bcd1a6a7018f6d4b
1334649779844,77.47,bcd1a6a7018f6d4b
1334649781012,77.75,bcd1a6a7018f6d4b
1334649782180,78.02,bcd1a6a7018f6d4b
1334649783347,78.30,bcd1a6a7018f6d4b
1334649784517,78.57,bcd1a6a7018f6d4b
1334649784517,78.60,bcd1a6a7018f6d4b
1334649785685,78.85,bcd1a6a7018f6d4b
1334650197442,75.41,34159367ea8a29e7
1334650199540,75.88,34159367ea8a29e7
1334650199540,75.94,34159367ea8a29e7
1334650201637,76.33,34159367ea8a29e7
1334650201637,76.39,34159367ea8a29e7
1334650203733,76.85,34159367ea8a29e7
1334650203733,76.91,34159367ea8a29e7
1334650205831,77.26,34159367ea8a29e7
1334650205831,77.31,34159367ea8a29e7
1334650207927,77.77,34159367ea8a29e7
1334650207927,77.83,34159367ea8a29e7
1334650210025,78.17,34159367ea8a29e7
1334650210025,78.22,34159367ea8a29e7
1334650212122,78.64,34159367ea8a29e7
1334650212122,78.69,34159367ea8a29e7
1334650212122,78.75,34159367ea8a29e7
1334650214219,79.10,34159367ea8a29e7
1334650214219,79.15,34159367ea8a29e7
1334650216316,79.62,34159367ea8a29e7
1334650216316,79.67,34159367ea8a29e7
1334650218413,80.08,34159367ea8a29e7
1334650218413,80.13,34159367ea8a29e7
1334650220511,80.48,34159367ea8a29e7
1334650220511,80.54,34159367ea8a29e7
1334650222608,80.94,34159367ea8a29e7
1334650222608,81.00,34159367ea8a29e7
1334650224705,81.40,34159367ea8a29e7
1334650224705,81.46,34159367ea8a29e7
1334650226802,81.86,34159367ea8a29e7
1334650226803,81.92,34159367ea8a29e7
1334650228899,82.32,34159367ea8a29e7
1334650228899,82.38,34159367ea8a29e7
1334650230996,82.78,34159367ea8a29e7
1334650230996,82.84,34159367ea8a29e7
1334650233092,83.24,34159367ea8a29e7
1334650233092,83.30,34159367ea8a29e7
1334650233093,83.36,34159367ea8a29e7
1334650235190,83.70,34159367ea8a29e7
1334650235190,83.76,34159367ea8a29e7
1334650237288,84.16,34159367ea8a29e7
1334650237288,84.22,34159367ea8a29e7
1334650239384,84.62,34159367ea8a29e7
1334650239384,84.68,34159367ea8a29e7
1334650241482,85.08,34159367ea8a29e7
1334650241482,85.14,34159367ea8a29e7
1334650243578,85.54,34159367ea8a29e7
1334650243578,85.60,34159367ea8a29e7
1334650245676,86.00,34159367ea8a29e7
1334650245676,86.06,34159367ea8a29e7
1334650247773,86.47,34159367ea8a29e7
1334650247773,86.52,34159367ea8a29e7
1334650249870,86.93,34159367ea8a29e7
1334650249870,86.98,34159367ea8a29e7
1334650251968,87.39,34159367ea8a29e7
1334650251968,87.44,34159367ea8a29e7
1334650254065,87.85,34159367ea8a29e7
1334650254065,87.90,34159367ea8a29e7
1334650256161,88.31,34159367ea8a29e7
1334650256162,88.36,34159367ea8a29e7
1334650256162,88.42,34159367ea8a29e7
1334650258258,88.77,34159367ea8a29e7
1334650258258,88.82,34159367ea8a29e7
1334650260355,89.26,34159367ea8a29e7
1334650260356,89.32,34159367ea8a29e7
1334650262452,89.69,34159367ea8a29e7
1334650262453,89.74,34159367ea8a29e7
1334650264549,90.11,34159367ea8a29e7
1334650264550,90.17,34159367ea8a29e7
1334650266648,90.61,34159367ea8a29e7
1334650266648,90.66,34159367ea8a29e7
1334650268744,91.07,34159367ea8a29e7
1334650268744,91.13,34159367ea8a29e7
1334650270841,91.59,34159367ea8a29e7
1334650270841,91.64,34159367ea8a29e7
1334650272938,91.99,34159367ea8a29e7
1334650272938,92.05,34159367ea8a29e7
1334650275036,92.51,34159367ea8a29e7
1334650275036,92.56,34159367ea8a29e7
1334650277132,92.91,34159367ea8a29e7
1334650277132,92.97,34159367ea8a29e7
1334650277132,93.02,34159367ea8a29e7
1334650279229,93.37,34159367ea8a29e7
1334650279229,93.43,34159367ea8a29e7
1334650281327,93.87,34159367ea8a29e7
1334650281327,93.92,34159367ea8a29e7
1334650283424,94.29,34159367ea8a29e7
1334650283425,94.35,34159367ea8a29e7
1334650285521,94.75,34159367ea8a29e7
1334650285521,94.81,34159367ea8a29e7
1334650287619,95.21,34159367ea8a29e7
1334650287619,95.27,34159367ea8a29e7
1334650289715,95.67,34159367ea8a29e7
1334650289715,95.73,34159367ea8a29e7
1334650291813,96.16,34159367ea8a29e7
1334650291813,96.22,34159367ea8a29e7
1334650293908,96.56,34159367ea8a29e7
1334650293909,96.61,34159367ea8a29e7
1334650295367,97.70,34159367ea8a29e7
1334650295367,97.75,34159367ea8a29e7
